country,date,since_1st_confirmed_n_days,since_100th_confirmed_n_days,since_1st_recovered_n_days,since_100th_recovered_n_days,since_1st_deaths_n_days,since_10th_deaths_n_days,confirmed_n_lag_7d,recovered_n_lag_7d,deaths_n_lag_7d,active_n_lag_7d,confirmed_n_lag_8d,recovered_n_lag_8d,deaths_n_lag_8d,active_n_lag_8d,confirmed_n_lag_9d,recovered_n_lag_9d,deaths_n_lag_9d,active_n_lag_9d,confirmed_n_lag_10d,recovered_n_lag_10d,deaths_n_lag_10d,active_n_lag_10d,label
Iraq,2020-03-27,32,14,18,2,23,13,208,49,17,142,192,43,13,136,164,43,12,109,154,32,11,111,458
Ireland,2020-03-27,27,13,10,0,16,1,683,5,3,675,557,5,3,549,292,5,2,285,223,5,2,216,2121
Israel,2020-03-27,35,15,29,0,6,0,529,14,0,515,427,11,0,416,304,11,0,293,250,11,0,239,3035
Italy,2020-03-27,56,33,34,25,35,31,47021,4440,4032,38549,41035,4440,3405,33190,35713,4025,2978,28710,31506,2941,2503,26062,86498
Japan,2020-03-27,65,35,61,17,43,18,963,191,33,739,924,150,29,745,889,144,29,716,878,144,29,705,1468
Kazakhstan,2020-03-27,14,1,1,0,7,0,49,0,3,46,44,0,0,44,35,0,0,35,33,0,0,33,150
Korea, South,2020-03-27,65,36,49,21,36,31,8652,1540,94,7018,8565,1540,91,6934,8413,1540,84,6789,8320,1407,81,6832,9332
Kuwait,2020-03-27,32,13,19,0,0,0,159,18,0,141,148,18,0,130,142,15,0,127,130,9,0,121,225
Latvia,2020-03-27,25,7,17,0,0,0,111,1,0,110,86,1,0,85,71,1,0,70,49,1,0,48,280
Lebanon,2020-03-27,35,12,23,0,17,0,163,4,4,155,157,4,4,149,133,3,3,127,120,3,3,114,391
Lithuania,2020-03-27,28,5,12,0,6,0,49,1,0,48,36,1,0,35,27,1,0,26,25,1,0,24,358
Luxembourg,2020-03-27,27,10,5,0,13,0,484,0,4,480,335,0,4,331,203,0,2,201,140,0,1,139,1605
Malaysia,2020-03-27,62,18,49,6,10,5,1030,87,3,940,900,75,2,823,790,60,2,728,673,49,2,622,2161
Mexico,2020-03-27,28,8,24,0,8,0,164,4,1,159,118,4,1,113,93,4,0,89,82,4,0,78,585
Moldova,2020-03-27,19,4,10,0,9,0,66,1,1,64,49,1,1,47,30,1,1,28,30,1,0,29,199
Morocco,2020-03-27,25,5,14,0,17,1,77,1,3,73,63,1,2,60,49,1,2,46,38,1,2,35,345
Netherlands,2020-03-27,29,21,13,0,21,14,3003,2,107,2894,2467,2,77,2388,2058,2,58,1998,1711,2,43,1666,8647
New Zealand,2020-03-27,28,5,3,0,0,0,39,0,0,39,28,0,0,28,20,0,0,20,12,0,0,12,368
Niger,2020-03-27,7,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
Nigeria,2020-03-27,28,0,9,0,4,0,12,1,0,11,8,1,0,7,8,1,0,7,3,0,0,3,70
North Macedonia,2020-03-27,30,5,14,0,5,0,67,1,0,66,48,1,0,47,35,1,0,34,26,1,0,25,219
Pakistan,2020-03-27,30,11,19,0,8,0,501,13,3,485,454,13,2,439,299,2,0,297,236,2,0,234,1373
Panama,2020-03-27,17,8,3,0,16,0,137,0,1,136,109,0,1,108,86,0,1,85,69,0,1,68,674
Peru,2020-03-27,21,10,10,0,7,0,234,1,3,230,234,1,0,233,145,1,0,144,117,1,0,116,635
Philippines,2020-03-27,57,13,44,0,54,12,230,8,18,204,217,8,17,192,202,5,19,178,187,5,12,170,803
Poland,2020-03-27,23,13,11,0,15,3,425,1,5,419,355,1,5,349,251,13,5,233,238,13,5,220,1389
Portugal,2020-03-27,25,14,14,0,10,6,1020,5,6,1009,785,3,3,779,448,3,2,443,448,3,1,444,4268
Qatar,2020-03-27,27,16,13,0,0,0,470,10,0,460,460,4,0,456,452,4,0,448,439,4,0,435,562
Romania,2020-03-27,30,13,23,0,5,3,308,25,0,283,277,25,0,252,260,19,0,241,184,16,0,168,1292
Russia,2020-03-27,56,10,44,0,8,0,253,9,1,243,199,9,1,189,147,8,0,139,114,8,0,106,1036
Saudi Arabia,2020-03-27,25,13,17,0,3,0,344,8,0,336,274,6,0,268,171,6,0,165,171,6,0,165,1104
Serbia,2020-03-27,21,8,11,0,7,0,135,1,1,133,103,1,0,102,83,1,0,82,65,1,0,64,457
Singapore,2020-03-27,64,27,48,13,6,0,385,124,0,261,345,114,0,231,313,114,0,199,266,114,0,152,732
Slovakia,2020-03-27,21,9,5,0,9,0,137,0,1,136,123,0,1,122,105,0,1,104,72,0,0,72,269
Slovenia,2020-03-27,22,14,2,0,13,0,341,0,1,340,286,0,1,285,275,0,1,274,275,0,1,274,632
South Africa,2020-03-27,22,9,3,0,0,0,202,0,0,202,150,0,0,150,116,0,0,116,62,0,0,62,1170
Spain,2020-03-27,55,25,41,16,24,20,20410,1588,1043,17779,17963,1107,830,16026,13910,1081,623,12206,11748,1028,533,10187,65719
Sweden,2020-03-27,56,21,18,0,16,9,1639,16,16,1607,1439,16,11,1412,1279,1,10,1268,1190,1,7,1182,3069
Switzerland,2020-03-27,31,22,24,5,22,14,5294,15,54,5225,4075,15,41,4019,3028,15,28,2985,2700,4,27,2669,12928
Thailand,2020-03-27,65,12,61,0,26,0,322,42,1,279,272,42,1,229,212,42,1,169,177,41,1,135,1136
Tunisia,2020-03-27,23,3,5,0,8,0,54,0,1,53,39,0,1,38,29,0,0,29,24,0,0,24,227
Turkey,2020-03-27,16,8,2,0,10,5,359,0,4,355,192,0,3,189,98,0,1,97,47,0,1,46,5698
Ukraine,2020-03-27,24,2,6,0,14,0,29,0,3,26,16,0,2,14,14,0,2,12,14,0,2,12,310
United Arab Emirates,2020-03-27,58,9,44,0,7,0,140,31,2,107,140,31,0,109,113,26,0,87,98,23,0,75,405
United Kingdom,2020-03-27,56,22,44,3,22,13,4014,67,178,3769,2716,67,138,2511,2642,67,72,2503,1960,53,56,1851,14745
Uruguay,2020-03-27,13,6,0,0,0,0,94,0,0,94,79,0,0,79,50,0,0,50,29,0,0,29,238
US,2020-03-27,65,24,47,9,27,23,19273,147,244,18882,13747,121,200,13426,7783,105,118,7560,6421,17,108,6296,101657
Venezuela,2020-03-27,13,1,5,0,0,0,42,0,0,42,42,0,0,42,36,0,0,36,33,0,0,33,107
Afghanistan,2020-03-28,33,1,12,0,6,0,24,1,0,23,24,1,0,23,22,1,0,21,22,1,0,21,110
Albania,2020-03-28,19,5,7,0,17,0,76,2,2,72,70,0,2,68,64,0,2,62,59,0,2,57,197
Algeria,2020-03-28,32,7,16,0,16,8,139,32,15,92,90,32,11,47,87,32,9,46,74,12,7,55,454
Andorra,2020-03-28,26,6,16,0,6,0,88,1,0,87,75,1,0,74,53,1,0,52,39,1,0,38,308
Argentina,2020-03-28,25,8,14,0,20,1,158,3,4,151,128,3,3,122,97,3,3,91,79,3,2,74,690
Armenia,2020-03-28,27,9,11,0,2,0,160,1,0,159,136,1,0,135,115,1,0,114,84,1,0,83,407
Australia,2020-03-28,62,18,58,4,27,2,1071,26,7,1038,791,26,7,758,681,26,6,649,568,23,6,539,3640
Austria,2020-03-28,32,20,19,2,16,6,2814,9,8,2797,2388,9,6,2373,2013,9,6,1998,1646,9,4,1633,8271
Azerbaijan,2020-03-28,27,2,17,0,15,0,53,11,1,41,44,6,1,37,44,6,1,37,28,6,1,21,182
Bangladesh,2020-03-28,20,0,12,0,10,0,25,3,2,20,20,3,1,16,17,3,1,13,14,3,1,10,48
Belarus,2020-03-28,29,0,19,0,0,0,76,15,0,61,69,5,0,64,51,5,0,46,51,5,0,46,94
Belgium,2020-03-28,53,22,40,7,17,11,2815,263,67,2485,2257,1,37,2219,1795,31,21,1743,1486,31,14,1441,9134
Bosnia and Herzegovina,2020-03-28,23,6,11,0,7,0,93,2,1,90,89,2,0,87,63,2,0,61,38,2,0,36,258
Brazil,2020-03-28,31,15,12,0,11,8,1021,2,15,1004,793,2,11,780,621,2,6,613,372,2,3,367,3904
Bulgaria,2020-03-28,20,8,7,0,17,0,163,3,3,157,127,0,3,124,94,0,3,91,92,0,2,90,331
Burkina Faso,2020-03-28,18,4,7,0,10,0,64,5,2,57,40,0,1,39,33,0,1,32,20,0,1,19,207
Cameroon,2020-03-28,22,0,3,0,3,0,27,0,0,27,20,0,0,20,13,0,0,13,10,0,0,10,91
Canada,2020-03-28,62,17,45,4,19,8,1277,10,19,1248,943,9,12,922,800,9,9,782,657,9,8,640,5576
Chile,2020-03-28,25,12,8,0,6,0,537,6,0,531,434,6,0,428,238,0,0,238,238,0,0,238,1909
China,2020-03-28,66,66,66,60,66,66,81305,71857,3259,6189,81250,71266,3253,6731,81156,70535,3249,7372,81102,69755,3241,8106,81999
Colombia,2020-03-28,22,9,11,0,6,0,196,1,0,195,128,1,0,127,102,1,0,101,93,1,0,92,608
Cote d'Ivoire,2020-03-28,17,1,11,0,0,0,14,1,0,13,9,1,0,8,9,1,0,8,6,1,0,5,101
Croatia,2020-03-28,32,9,15,0,9,0,206,5,1,200,128,5,1,122,105,5,1,99,81,4,0,77,657
Cuba,2020-03-28,16,0,4,0,10,0,21,0,1,20,16,0,1,15,11,0,1,10,7,0,1,6,119
Czechia,2020-03-28,27,15,12,0,6,0,995,6,0,989,833,4,0,829,694,3,0,691,464,3,0,461,2631
Denmark,2020-03-28,30,18,22,0,14,7,1420,1,13,1406,1337,1,9,1327,1225,1,6,1218,1116,1,4,1111,2366
Diamond Princess,2020-03-28,50,47,38,17,37,4,712,325,8,379,712,325,7,380,712,325,7,380,712,325,7,380,712
Dominican Republic,2020-03-28,27,7,4,0,11,3,112,0,2,110,72,0,2,70,34,0,2,32,21,0,1,20,719
Ecuador,2020-03-28,27,10,7,0,14,6,506,3,7,496,367,0,5,362,199,0,3,196,111,0,2,109,1823
Egypt,2020-03-28,43,14,29,2,20,7,294,41,10,243,285,39,8,238,256,32,6,218,196,32,6,158,576
Estonia,2020-03-28,30,14,13,0,3,0,306,1,0,305,283,1,0,282,267,1,0,266,258,1,0,257,645
Finland,2020-03-28,59,15,45,0,7,0,523,10,1,512,450,10,0,440,400,10,0,390,336,10,0,326,1167
France,2020-03-28,64,28,45,6,42,21,14463,12,563,13888,12758,12,451,12295,10970,12,244,10714,9124,12,149,8963,38105
Germany,2020-03-28,61,27,44,10,19,13,22213,233,84,21896,19848,180,67,19601,15320,113,44,15163,12327,105,28,12194,57695
Greece,2020-03-28,31,15,14,0,17,7,530,19,13,498,495,19,6,470,418,8,6,404,418,8,5,405,1061
Hungary,2020-03-28,24,7,14,0,13,3,103,7,4,92,85,2,3,80,73,2,1,70,58,2,1,55,343
Iceland,2020-03-28,29,16,18,0,13,0,473,22,1,450,409,5,0,404,330,5,1,324,250,5,1,244,963
India,2020-03-28,58,14,41,0,17,5,330,23,4,303,244,20,5,219,194,15,4,175,156,14,3,139,987
Indonesia,2020-03-28,26,13,18,0,17,10,450,15,38,397,369,15,32,322,311,11,25,275,227,11,19,197,1155
Iran,2020-03-28,38,31,31,28,38,33,20610,7635,1556,11419,19644,6745,1433,11466,18407,5710,1284,11413,17361,5389,1135,10837,35408
Iraq,2020-03-28,33,15,19,3,24,14,214,51,17,146,208,49,17,142,192,43,13,136,164,43,12,109,506
Ireland,2020-03-28,28,14,11,0,17,2,785,5,3,777,683,5,3,675,557,5,3,549,292,5,2,285,2415
Israel,2020-03-28,36,16,30,0,7,1,712,36,1,675,529,14,0,515,427,11,0,416,304,11,0,293,3619
Italy,2020-03-28,57,34,35,26,36,32,53578,6072,4825,42681,47021,4440,4032,38549,41035,4440,3405,33190,35713,4025,2978,28710,92472
Japan,2020-03-28,66,36,62,18,44,19,1007,232,35,740,963,191,33,739,924,150,29,745,889,144,29,716,1693
Kazakhstan,2020-03-28,15,2,2,0,8,0,53,0,0,53,49,0,3,46,44,0,0,44,35,0,0,35,228
Korea, South,2020-03-28,66,37,50,22,37,32,8799,1540,102,7157,8652,1540,94,7018,8565,1540,91,6934,8413,1540,84,6789,9478
Kuwait,2020-03-28,33,14,20,0,0,0,176,27,0,149,159,18,0,141,148,18,0,130,142,15,0,127,235
Latvia,2020-03-28,26,8,18,0,0,0,124,1,0,123,111,1,0,110,86,1,0,85,71,1,0,70,305
Lebanon,2020-03-28,36,13,24,0,18,0,187,4,4,179,163,4,4,155,157,4,4,149,133,3,3,127,412
Lithuania,2020-03-28,29,6,13,0,7,0,83,1,1,81,49,1,0,48,36,1,0,35,27,1,0,26,394
Luxembourg,2020-03-28,28,11,6,0,14,1,670,0,8,662,484,0,4,480,335,0,4,331,203,0,2,201,1831
Malaysia,2020-03-28,63,19,50,7,11,6,1183,114,4,1065,1030,87,3,940,900,75,2,823,790,60,2,728,2320
Mexico,2020-03-28,29,9,25,0,9,0,203,4,2,197,164,4,1,159,118,4,1,113,93,4,0,89,717
Moldova,2020-03-28,20,5,11,0,10,0,80,1,1,78,66,1,1,64,49,1,1,47,30,1,1,28,231
Morocco,2020-03-28,26,6,15,0,18,2,96,3,3,90,77,1,3,73,63,1,2,60,49,1,2,46,402
Netherlands,2020-03-28,30,22,14,0,22,15,3640,2,137,3501,3003,2,107,2894,2467,2,77,2388,2058,2,58,1998,9819
New Zealand,2020-03-28,29,6,4,0,0,0,52,0,0,52,39,0,0,39,28,0,0,28,20,0,0,20,451
Niger,2020-03-28,8,0,0,0,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,10
Nigeria,2020-03-28,29,0,10,0,5,0,22,1,0,21,12,1,0,11,8,1,0,7,8,1,0,7,89
North Macedonia,2020-03-28,31,6,15,0,6,0,85,1,0,84,67,1,0,66,48,1,0,47,35,1,0,34,241
Pakistan,2020-03-28,31,12,20,0,9,1,730,13,3,714,501,13,3,485,454,13,2,439,299,2,0,297,1495
Panama,2020-03-28,18,9,4,0,17,0,200,0,1,199,137,0,1,136,109,0,1,108,86,0,1,85,786
Peru,2020-03-28,22,11,11,0,8,1,318,1,5,312,234,1,3,230,234,1,0,233,145,1,0,144,671
Philippines,2020-03-28,58,14,45,0,55,13,307,13,19,275,230,8,18,204,217,8,17,192,202,5,19,178,1075
Poland,2020-03-28,24,14,12,0,16,4,536,1,5,530,425,1,5,419,355,1,5,349,251,13,5,233,1638
Portugal,2020-03-28,26,15,15,0,11,7,1280,5,12,1263,1020,5,6,1009,785,3,3,779,448,3,2,443,5170
Qatar,2020-03-28,28,17,14,0,0,0,481,27,0,454,470,10,0,460,460,4,0,456,452,4,0,448,590
Romania,2020-03-28,31,14,24,1,6,4,367,52,0,315,308,25,0,283,277,25,0,252,260,19,0,241,1452
Russia,2020-03-28,57,11,45,0,9,0,306,12,1,293,253,9,1,243,199,9,1,189,147,8,0,139,1264
Saudi Arabia,2020-03-28,26,14,18,0,4,0,392,16,0,376,344,8,0,336,274,6,0,268,171,6,0,165,1203
Serbia,2020-03-28,22,9,12,0,8,0,171,1,1,169,135,1,1,133,103,1,0,102,83,1,0,82,659
Singapore,2020-03-28,65,28,49,14,7,0,432,140,2,290,385,124,0,261,345,114,0,231,313,114,0,199,802
Slovakia,2020-03-28,22,10,6,0,10,0,178,0,1,177,137,0,1,136,123,0,1,122,105,0,1,104,292
Slovenia,2020-03-28,23,15,3,0,14,0,383,0,1,382,341,0,1,340,286,0,1,285,275,0,1,274,684
South Africa,2020-03-28,23,10,4,0,1,0,240,0,0,240,202,0,0,202,150,0,0,150,116,0,0,116,1187
Spain,2020-03-28,56,26,42,17,25,21,25374,2125,1375,21874,20410,1588,1043,17779,17963,1107,830,16026,13910,1081,623,12206,73235
Sweden,2020-03-28,57,22,19,0,17,10,1763,16,20,1727,1639,16,16,1607,1439,16,11,1412,1279,1,10,1268,3447
Switzerland,2020-03-28,32,23,25,6,23,15,6575,15,75,6485,5294,15,54,5225,4075,15,41,4019,3028,15,28,2985,14076
Thailand,2020-03-28,66,13,62,0,27,0,411,42,1,368,322,42,1,279,272,42,1,229,212,42,1,169,1245
Tunisia,2020-03-28,24,4,6,0,9,0,60,0,1,59,54,0,1,53,39,0,1,38,29,0,0,29,278
Turkey,2020-03-28,17,9,3,0,11,6,670,0,9,661,359,0,4,355,192,0,3,189,98,0,1,97,7402
Ukraine,2020-03-28,25,3,7,0,15,0,47,1,3,43,29,0,3,26,16,0,2,14,14,0,2,12,356
United Arab Emirates,2020-03-28,59,10,45,0,8,0,153,38,2,113,140,31,2,107,140,31,0,109,113,26,0,87,468
United Kingdom,2020-03-28,57,23,45,4,23,14,5067,67,234,4766,4014,67,178,3769,2716,67,138,2511,2642,67,72,2503,17312
Uruguay,2020-03-28,14,7,0,0,0,0,110,0,0,110,94,0,0,94,79,0,0,79,50,0,0,50,274
US,2020-03-28,66,25,48,10,28,24,25600,176,307,25117,19273,147,244,18882,13747,121,200,13426,7783,105,118,7560,121465
Venezuela,2020-03-28,14,2,6,0,1,0,70,0,0,70,42,0,0,42,42,0,0,42,36,0,0,36,119
Afghanistan,2020-03-29,34,2,13,0,7,0,40,1,1,38,24,1,0,23,24,1,0,23,22,1,0,21,120
Albania,2020-03-29,20,6,8,0,18,1,89,2,2,85,76,2,2,72,70,0,2,68,64,0,2,62,212
Algeria,2020-03-29,33,8,17,0,17,9,201,65,17,119,139,32,15,92,90,32,11,47,87,32,9,46,511
Andorra,2020-03-29,27,7,17,0,7,0,113,1,1,111,88,1,0,87,75,1,0,74,53,1,0,52,334
Argentina,2020-03-29,26,9,15,0,21,2,266,3,4,259,158,3,4,151,128,3,3,122,97,3,3,91,745
Armenia,2020-03-29,28,10,12,0,3,0,194,2,0,192,160,1,0,159,136,1,0,135,115,1,0,114,424
Australia,2020-03-29,63,19,59,5,28,3,1549,88,7,1454,1071,26,7,1038,791,26,7,758,681,26,6,649,3984
Austria,2020-03-29,33,21,20,3,17,7,3582,9,16,3557,2814,9,8,2797,2388,9,6,2373,2013,9,6,1998,8788
Azerbaijan,2020-03-29,28,3,18,0,16,0,65,10,1,54,53,11,1,41,44,6,1,37,44,6,1,37,209
Bangladesh,2020-03-29,21,0,13,0,11,0,27,3,2,22,25,3,2,20,20,3,1,16,17,3,1,13,48
Belarus,2020-03-29,30,0,20,0,0,0,76,15,0,61,76,15,0,61,69,5,0,64,51,5,0,46,94
Belgium,2020-03-29,54,23,41,8,18,12,3401,263,75,3063,2815,263,67,2485,2257,1,37,2219,1795,31,21,1743,10836
Bosnia and Herzegovina,2020-03-29,24,7,12,0,8,0,126,2,1,123,93,2,1,90,89,2,0,87,63,2,0,61,323
Brazil,2020-03-29,32,16,13,0,12,9,1546,2,25,1519,1021,2,15,1004,793,2,11,780,621,2,6,613,4256
Bulgaria,2020-03-29,21,9,8,0,18,0,187,3,3,181,163,3,3,157,127,0,3,124,94,0,3,91,346
Burkina Faso,2020-03-29,19,5,8,0,11,1,75,5,4,66,64,5,2,57,40,0,1,39,33,0,1,32,222
Cameroon,2020-03-29,23,0,4,0,4,0,40,0,0,40,27,0,0,27,20,0,0,20,13,0,0,13,139
Canada,2020-03-29,63,18,46,5,20,9,1469,10,21,1438,1277,10,19,1248,943,9,12,922,800,9,9,782,6280
Chile,2020-03-29,26,13,9,0,7,0,632,8,1,623,537,6,0,531,434,6,0,428,238,0,0,238,2139
China,2020-03-29,67,67,67,61,67,67,81435,72362,3274,5799,81305,71857,3259,6189,81250,71266,3253,6731,81156,70535,3249,7372,82122
Colombia,2020-03-29,23,10,12,0,7,0,231,3,2,226,196,1,0,195,128,1,0,127,102,1,0,101,702
Cote d'Ivoire,2020-03-29,18,2,12,0,0,0,14,1,0,13,14,1,0,13,9,1,0,8,9,1,0,8,165
Croatia,2020-03-29,33,10,16,0,10,0,254,5,1,248,206,5,1,200,128,5,1,122,105,5,1,99,713
Cuba,2020-03-29,17,1,5,0,11,0,35,0,1,34,21,0,1,20,16,0,1,15,11,0,1,10,139
Czechia,2020-03-29,28,16,13,0,7,1,1120,6,1,1113,995,6,0,989,833,4,0,829,694,3,0,691,2817
Denmark,2020-03-29,31,19,23,0,15,8,1514,1,13,1500,1420,1,13,1406,1337,1,9,1327,1225,1,6,1218,2564
Diamond Princess,2020-03-29,51,48,39,18,38,5,712,325,8,379,712,325,8,379,712,325,7,380,712,325,7,380,712
Dominican Republic,2020-03-29,28,8,5,0,12,4,202,0,3,199,112,0,2,110,72,0,2,70,34,0,2,32,859
Ecuador,2020-03-29,28,11,8,0,15,7,789,3,14,772,506,3,7,496,367,0,5,362,199,0,3,196,1924
Egypt,2020-03-29,44,15,30,3,21,8,327,56,14,257,294,41,10,243,285,39,8,238,256,32,6,218,609
Estonia,2020-03-29,31,15,14,0,4,0,326,2,0,324,306,1,0,305,283,1,0,282,267,1,0,266,679
Finland,2020-03-29,60,16,46,0,8,0,626,10,1,615,523,10,1,512,450,10,0,440,400,10,0,390,1240
France,2020-03-29,65,29,46,7,43,22,16243,2206,676,13361,14463,12,563,13888,12758,12,451,12295,10970,12,244,10714,40708
Germany,2020-03-29,62,28,45,11,20,14,24873,266,94,24513,22213,233,84,21896,19848,180,67,19601,15320,113,44,15163,62095
Greece,2020-03-29,32,16,15,0,18,8,624,19,15,590,530,19,13,498,495,19,6,470,418,8,6,404,1156
Hungary,2020-03-29,25,8,15,0,14,4,131,16,6,109,103,7,4,92,85,2,3,80,73,2,1,70,408
Iceland,2020-03-29,30,17,19,1,14,0,568,36,1,531,473,22,1,450,409,5,0,404,330,5,1,324,1020
India,2020-03-29,59,15,42,0,18,6,396,27,7,362,330,23,4,303,244,20,5,219,194,15,4,175,1024
Indonesia,2020-03-29,27,14,19,0,18,11,514,29,48,437,450,15,38,397,369,15,32,322,311,11,25,275,1285
Iran,2020-03-29,39,32,32,29,39,34,21638,7931,1685,12022,20610,7635,1556,11419,19644,6745,1433,11466,18407,5710,1284,11413,38309
Iraq,2020-03-29,34,16,20,4,25,15,233,57,20,156,214,51,17,146,208,49,17,142,192,43,13,136,547
Ireland,2020-03-29,29,15,12,0,18,3,906,5,4,897,785,5,3,777,683,5,3,675,557,5,3,549,2615
Israel,2020-03-29,37,17,31,0,8,2,883,37,1,845,712,36,1,675,529,14,0,515,427,11,0,416,4247
Italy,2020-03-29,58,35,36,27,37,33,59138,7024,5476,46638,53578,6072,4825,42681,47021,4440,4032,38549,41035,4440,3405,33190,97689
Japan,2020-03-29,67,37,63,19,45,20,1101,235,41,825,1007,232,35,740,963,191,33,739,924,150,29,745,1866
Kazakhstan,2020-03-29,16,3,3,0,9,0,60,0,0,60,53,0,0,53,49,0,3,46,44,0,0,44,284
Korea, South,2020-03-29,67,38,51,23,38,33,8961,2909,111,5941,8799,1540,102,7157,8652,1540,94,7018,8565,1540,91,6934,9583
Kuwait,2020-03-29,34,15,21,0,0,0,188,27,0,161,176,27,0,149,159,18,0,141,148,18,0,130,255
Latvia,2020-03-29,27,9,19,0,0,0,139,1,0,138,124,1,0,123,111,1,0,110,86,1,0,85,347
Lebanon,2020-03-29,37,14,25,0,19,0,248,8,4,236,187,4,4,179,163,4,4,155,157,4,4,149,438
Lithuania,2020-03-29,30,7,14,0,8,0,143,1,1,141,83,1,1,81,49,1,0,48,36,1,0,35,460
Luxembourg,2020-03-29,29,12,7,0,15,2,798,6,8,784,670,0,8,662,484,0,4,480,335,0,4,331,1950
Malaysia,2020-03-29,64,20,51,8,12,7,1306,139,10,1157,1183,114,4,1065,1030,87,3,940,900,75,2,823,2470
Mexico,2020-03-29,30,10,26,0,10,1,251,4,2,245,203,4,2,197,164,4,1,159,118,4,1,113,848
Moldova,2020-03-29,21,6,12,0,11,0,94,1,1,92,80,1,1,78,66,1,1,64,49,1,1,47,263
Morocco,2020-03-29,27,7,16,0,19,3,115,3,4,108,96,3,3,90,77,1,3,73,63,1,2,60,479
Netherlands,2020-03-29,31,23,15,0,23,16,4217,2,180,4035,3640,2,137,3501,3003,2,107,2894,2467,2,77,2388,10930
New Zealand,2020-03-29,30,7,5,0,0,0,102,0,0,102,52,0,0,52,39,0,0,39,28,0,0,28,514
Niger,2020-03-29,9,0,0,0,4,0,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,18
Nigeria,2020-03-29,30,0,11,0,6,0,30,2,0,28,22,1,0,21,12,1,0,11,8,1,0,7,111
North Macedonia,2020-03-29,32,7,16,0,7,0,115,1,1,113,85,1,0,84,67,1,0,66,48,1,0,47,259
Pakistan,2020-03-29,32,13,21,0,10,2,776,5,5,766,730,13,3,714,501,13,3,485,454,13,2,439,1597
Panama,2020-03-29,19,10,5,0,18,1,313,0,3,310,200,0,1,199,137,0,1,136,109,0,1,108,901
Peru,2020-03-29,23,12,12,0,9,2,363,1,5,357,318,1,5,312,234,1,3,230,234,1,0,233,852
Philippines,2020-03-29,59,15,46,0,56,14,380,17,25,338,307,13,19,275,230,8,18,204,217,8,17,192,1418
Poland,2020-03-29,25,15,13,0,17,5,634,1,7,626,536,1,5,530,425,1,5,419,355,1,5,349,1862
Portugal,2020-03-29,27,16,16,0,12,8,1600,5,14,1581,1280,5,12,1263,1020,5,6,1009,785,3,3,779,5962
Qatar,2020-03-29,29,18,15,0,1,0,494,33,0,461,481,27,0,454,470,10,0,460,460,4,0,456,634
Romania,2020-03-29,32,15,25,2,7,5,433,64,3,366,367,52,0,315,308,25,0,283,277,25,0,252,1815
Russia,2020-03-29,58,12,46,0,10,0,367,16,1,350,306,12,1,293,253,9,1,243,199,9,1,189,1534
Saudi Arabia,2020-03-29,27,15,19,0,5,0,511,16,0,495,392,16,0,376,344,8,0,336,274,6,0,268,1299
Serbia,2020-03-29,23,10,13,0,9,1,222,1,2,219,171,1,1,169,135,1,1,133,103,1,0,102,741
Singapore,2020-03-29,66,29,50,15,8,0,455,144,2,309,432,140,2,290,385,124,0,261,345,114,0,231,844
Slovakia,2020-03-29,23,11,7,0,11,0,185,7,0,178,178,0,1,177,137,0,1,136,123,0,1,122,314
Slovenia,2020-03-29,24,16,4,0,15,0,414,0,2,412,383,0,1,382,341,0,1,340,286,0,1,285,730
South Africa,2020-03-29,24,11,5,0,2,0,274,0,0,274,240,0,0,240,202,0,0,202,150,0,0,150,1280
Spain,2020-03-29,57,27,43,18,26,22,28768,2575,1772,24421,25374,2125,1375,21874,20410,1588,1043,17779,17963,1107,830,16026,80110
Sweden,2020-03-29,58,23,20,0,18,11,1934,16,21,1897,1763,16,20,1727,1639,16,16,1607,1439,16,11,1412,3700
Switzerland,2020-03-29,33,24,26,7,24,16,7474,131,98,7245,6575,15,75,6485,5294,15,54,5225,4075,15,41,4019,14829
Thailand,2020-03-29,67,14,63,0,28,0,599,44,1,554,411,42,1,368,322,42,1,279,272,42,1,229,1388
Tunisia,2020-03-29,25,5,7,0,10,0,75,1,3,71,60,0,1,59,54,0,1,53,39,0,1,38,312
Turkey,2020-03-29,18,10,4,0,12,7,1236,0,30,1206,670,0,9,661,359,0,4,355,192,0,3,189,9217
Ukraine,2020-03-29,26,4,8,0,16,0,73,1,3,69,47,1,3,43,29,0,3,26,16,0,2,14,475
United Arab Emirates,2020-03-29,60,11,46,0,9,0,153,38,2,113,153,38,2,113,140,31,2,107,140,31,0,109,570
United Kingdom,2020-03-29,58,24,46,5,24,15,5745,67,282,5396,5067,67,234,4766,4014,67,178,3769,2716,67,138,2511,19780
Uruguay,2020-03-29,15,8,0,0,0,0,158,0,0,158,110,0,0,110,94,0,0,94,79,0,0,79,304
US,2020-03-29,67,26,49,11,29,25,33276,178,417,32681,25600,176,307,25117,19273,147,244,18882,13747,121,200,13426,140909
Venezuela,2020-03-29,15,3,7,0,2,0,70,15,0,55,70,0,0,70,42,0,0,42,42,0,0,42,119
Afghanistan,2020-03-30,35,3,14,0,8,0,40,1,1,38,40,1,1,38,24,1,0,23,24,1,0,23,170
